question_id,answer
192001," Yes, he is wearing a catcher's mask.
"
192002," the chicago cubs and the miami miami
"
393410000," Yes, it is a propeller plane.
"
393410001," It is taking off
"
393410002," No, this was taken at noon.
"
393410003," No, it is not getting dark.
"
393410004," White
"
393410005," They are airplanes
"
393410006," No, there are no clouds in the sky.
"
393410007," No, it is flying at the right height
"
393410008," Blue
"
393410009," No, there is no seagull.
"
393410010," A plane
"
393411000," Yes
"
393411001," The train has graffiti on it
"
393411002," graffiti
"
196000," it is a variety of vegetables
"
196001," Yes, there are lots of healthy options on the table.
"
196002," 12
"
196003," There are many dishes of food in the picture
"
196004," Yes, it is a feast
"
131273000," Husky
"
131273001," The dog is looking at the driver
"
131273002," The window is open
"
262347000," No, it is a park
"
262347001," No
"
262347002," White and yellow flowers
"
262347003," Yes, there is a bench in the garden
"
131276000," No, there are two women of different races
"
131276001," 3
"
131276002," donuts
"
393421000," the bedroom
"
393421001," 2
"
393421002," Yes
"
393421003," The light fixture
"
393421004," Yes
"
393421005," brown
"
393423000," giraffes
"
393423001," In the picture, the giraffes are in the background
"
393423002," No, they are in the wild.
"
393423003," The large figure is a giraffe
"
393423004," 2
"
393423005," This is a scene in the savannah of africa
"
393423006," They are playing
"
393423007," 2
"
131280000," The lettering is blue
"
131280001," Two teams are visible
"
131280002," Yes
"
262353000," 5
"
262353001," Yes, he is.
"
262353002," Yes, they are friends
"
131282000," the words are ""pesto"" and ""salad""
"
131282001," Yes
"
131282002," Yes
"
131282003," green
"
131282004," No, it has not been fried.
"
524502000," A fire hydrant
"
524502001," Red
"
524502002," It is a pole for a fire hydrant
"
524502003," No
"
262360000," Yes, it is a glass flower vase
"
262360001," The vase is pink
"
262360002," Carnations
"
262360003," Pink
"
262360004," No, they are alive.
"
262360005," No, it is not edible.
"
524507000," Cars are allowed
"
524507001," german
"
524507002," Yes, his head will get wet without the umbrella
"
131295000," 3
"
131295001," Yes, it is in the city
"
131295002," From above
"
131295003," Yes
"
131295004," Tracks
"
131295005," the train driver
"
262371000," Yes, it is ready for bed.
"
262371001," On the bag
"
262371002," A black backpack
"
262371003," A cat
"
262371004," The cat is in a relaxed mood
"
262371005," The cat is looking at the camera
"
262371006," One cat
"
262376000," Yes, they are.
"
262376001," 3
"
262376002," Yes, it is a big building
"
241000," A Wii Balance Board
"
241001," The people are happy, relaxed, and enjoying themselves
"
241002," The floor is covered with a white mat
"
241003," No, they are not brothers.
"
241004," The cups are white
"
262386000," 2
"
262386001," a roll of toilet paper
"
262386002," Yes
"
262386003," People who are handicapped
"
262386004," Yes, they can be used right where they are.
"
262386005," Yes, there is a shelf above the toilet
"
262386006," No, it is in the wall.
"
262386007," white
"
262386008," Yes
"
262386009," The toilet is real and the roll of toilet paper is real.
"
262386010," 1
"
262386011," the person who took the photo
"
262386012," electric
"
262386013," No, it is clean
"
262386014," the photographer
"
262386015," Yes, the toilets are complete.
"
262386016," No
"
262386017," A rectangular room
"
262386018," No, it is clean
"
262386019," white
"
262386020," Yes it does
"
262386021," No
"
262386022," Yes
"
262386023," under
"
262386024," Yes, there is a toilet brush
"
262386025," Yes
"
262386026," No
"
262386027," Yes, the toilet and the roll of toilet paper
"
262386028," ceramic
"
262386029," Yes
"
262386030," Yes
"
262386031," No
"
262386032," ceramic
"
262386033," white
"
262386034," No, it is clean
"
262386035," 2
"
262386036," No, it is not.
"
262386037," white
"
262386038," white
"
262386039," Yes, the toilets have lids.
"
262386040," It is a toilet paper holder
"
262386041," Yes
"
262386042," 2
"
524533000," it is advertising for outkast
"
524533001," No, it looks like a fun way to travel.
"
524533002," The flag is a flag of the united states
"
262391000," No
"
262391001," Yes
"
262391002," the television
"
262391003," Yes
"
262391004," White
"
262391005," Two
"
262391006," Yes
"
524536000," He is tying his tie
"
524536001," Yes, he is happy
"
524536002," Yes
"
524536003," No, he is holding a tie
"
524536004," it is former president bill clinton
"
524536005," The man is attending a wedding
"
524536006," Yes, he is dressed casually
"
510657000," Yes, they are all smiling
"
510657001," All of them
"
510657002," Four
"
510657003," 6 people
"
510657004," a checkered pattern
"
510657005," The light is from the ceiling
"
510657006," 6
"
262396000," The chair
"
262396001," The cat is shedding a light brown fur
"
262396002," Yes
"
393469000," Yes
"
393469001," Yes, there are deciduous trees.
"
393469002," brown
"
257000," red
"
257001," Yes, there is an ice cream truck
"
257002," Yes
"
257003," Yes, the dog is real.
"
257004," Nike
"
257005," red
"
262404000," green
"
262404001," They are children
"
262404002," The one on the right
"
393478000," yellow and green
"
393478001," Yes
"
393478002," Yes
"
393478003," Yes, the train is driving through a tunnel
"
131335000," Yes
"
131335001," This is a city in the United Kingdom
"
131335002," No, it is not.
"
131335003," the grand opera house
"
131335004," Yes, there is a flag in this picture
"
524333000," wood
"
524333001," No, he is not balding.
"
524333002," Yes, they are learning how to eat together
"
524333003," Yes
"
524333004," Yes
"
524333005," 3
"
262425000," Yes
"
262425001," No, the seagull is not in danger of getting entangled in these boat sails.
"
262425002," Yes
"
262425003," Yes.
"
262425004," The bird is riding the boat.
"
283000," chateau des rois
"
283001," wine and a glass of wine
"
283002," Glass
"
283003," wine
"
283004," a bottle of wine
"
283005," white
"
283006," Yes, it is a high quality bottle of wine
"
285000," Yes
"
285001," Yes
"
285002," Yes
"
524575000," Yes
"
524575001," Yes, the animals live in the cave
"
524575002," Yes
"
524575003," a zebra
"
524577000," It is about 8:30 in the morning
"
524577001," Yes
"
524577002," It is morning.
"
524577003," 12:00
"
524577004," The building is white
"
524577005," It is 8:30 am
"
524577006," 3
"
524577007," 9:30
"
524577008," 8:30
"
524577009," 8:30
"
524577010," Yes, there is a clock tower in the photo
"
524577011," This is a picture of a clock on a building
"
524577012," am
"
524577013," 8:30
"
524577014," Yes
"
524577015," Yes
"
524577016," 12 hours and 12 minutes
"
524577017," The clock is on the wall of the building
"
524577018," It is made of brick
"
524577019," 2
"
524577020," It is 8:30 am
"
524577021," The building is white
"
524577022," The tall tower is white
"
524577023," 3
"
524577024," The clock is located on the side of the building
"
524577025," Yes
"
524577026," The numbers are in english
"
524577027," The clock is a wall clock
"
524577028," Yes
"
524577029," 3
"
294000," Yes
"
294001," it produces black
"
294002," Yes, they are having fun
"
294003," white
"
294004," The pots and pans hanging on the wall
"
294005," Yes
"
294006," Yes
"
294007," gray
"
294008," 1
"
294009," The hand is holding a pot
"
294010," Yes, he is cooking at home
"
294011," pots and pans
"
294012," a kitchen
"
294013," The men on the right appear to be of Asian descent
"
294014," A man holding pots and pans
"
294015," 4
"
393511000," Yes, they are dining together
"
393511001," it is a yellow drink
"
393511002," No, there are no toothpicks on the table
"
262440000," The toilet seat is down
"
262440001," white
"
262440002," tile
"
262440003," 3
"
262440004," white
"
262440005," Yes
"
262440006," Yes
"
262440007," No, it is white.
"
262440008," Yes, there is a TV in this room
"
262440009," Yes
"
262440010," white
"
262440011," Yes, the faucet can be seen in this picture
"
262440012," 3
"
262440013," a bathroom
"
393513000," No, he is skating on a concrete ledge
"
393513001," Yes
"
393513002," The sun is shining from the right side of the image
"
393513003," Yes
"
393513004," He is skateboarding
"
393513005," A hat
"
393523000," No, this is a picture of the big ben clock tower in london
"
393523001," No, the bridge is not open to the public
"
393523002," No, it is sunny.
"
393523003," london
"
393523004," Yes, it is a bus crossing the bridge
"
524601000," white
"
524601001," Yes, they are in contemporary dress.
"
524601002," Wii
"
524601003," 4
"
524601004," No, they are playing a video game
"
524601005," nintendo wii
"
524601006," Yes
"
524601007," 4
"
524601008," None
"
524601009," They are playing a video game
"
524601010," No, they are not wearing ties
"
524601011," Yes
"
524601012," 4
"
131386000," Blue
"
131386001," There are four airplanes in the picture
"
131386002," Yes, they are fast.
"
262460000," Clothes
"
262460001," The tie
"
262460002," Yes, it was picked out.
"
131390000," Yes
"
131390001," Yes, it is relaxing.
"
131390002," The animals are cattle
"
131390003," cattle
"
262466000," Yes, they are fresh.
"
262466001," A teapot
"
262466002," the corner
"
262466003," Yes, there are roses in the vase
"
262466004," white
"
262466005," blue
"
262466006," blue
"
524611000," 3
"
524611001," The building is white
"
524611002," ""duncan jones""
"
524611003," No, it is carrying a water tower
"
524611004," Right
"
524611005," the junction is the junction of the train
"
524611006," No, it is a parking lot for trains
"
524611007," The train cars are tanker cars
"
262471000," Yes
"
262471001," ""stop""
"
262471002," a car dealership
"
262471003," Residential
"
262471004," The left side of the street
"
262471005," Yes, it is a very unusual name for a street.
"
262471006," ""stop""
"
262471007," Yes
"
262471008," A stop sign and two street signs
"
328000," A bench
"
328001," The men are in the military and are in the army
"
328002," They are from the United States Army
"
21900000," The rider is an adult
"
21900001," Yes
"
21900002," Yes
"
21900003," Yes
"
21900004," White
"
393547000," Yes
"
393547001," A table
"
393547002," White
"
262476000," Yes, they are having a party
"
262476001," 5
"
262476002," 3
"
524621000," Two giraffes
"
524621001," Yes, they are wild animals
"
524621002," Yes, they are eating leaves
"
524621003," The giraffes are male and female
"
524621004," This is an old animal
"
524621005," No, it is a natural exhibit
"
524621006," No, they can't.
"
524621007," Two giraffes
"
524621008," Two giraffes
"
524621009," Giraffe
"
524621010," Yes
"
524621011," Yes, there is water in this photo
"
524621012," No, they are looking at each other
"
524621013," Yes
"
524621014," They are walking in the grass
"
524621015," Yes, there are two different types of animal
"
524621016," No, it is a safari park
"
524621017," Two
"
524621018," giraffes
"
524621019," Two giraffes
"
524621020," No, the giraffe is not carrying any passengers
"
524621021," 2
"
524621022," giraffes
"
524621023," No, the giraffes are free to roam
"
524621024," Animal
"
524621025," 2
"
524621026," 2
"
524621027," The giraffe has a zebra design
"
524621028," The giraffe is looking at the camera
"
524621029," Yes
"
338000," No, it is a kitchen
"
338001," It is 2:30 pm
"
338002," He is preparing food
"
524627000," Yes, there are a few teenagers in the picture.
"
524627001," Yes, there is a boy with long hair
"
524627002," donuts
"
393557000," 2 zebras
"
393557001," No, they are just playing
"
393557002," black
"
262487000," The batter is wearing a red uniform
"
262487001," White
"
262487002," He is the umpire
"
131416000," a sandwich
"
131416001," lettuce and tomato
"
131416002," lettuce
"
131416003," a can of soda
"
131418000," Yes
"
131418001," three
"
131418002," No, they can't get into the building
"
546191000," Yes, he is flying a kite
"
546191001," Yes, the moon is visible in the photo.
"
546191002," 3
"
546191003," Yes
"
546191004," Yes
"
524637000," a black and white checkered floor
"
524637001," No, there are not magazines on the toilet tank
"
524637002," square
"
524637003," a toilet
"
524637004," tile
"
524637005," Yes
"
524637006," Yes
"
524637007," The toilet seat
"
524638000," Yes
"
524638001," Yes, he is dressed for sports.
"
524638002," green
"
524638003," A frisbee
"
393569000," Yes
"
393569001," This is a picture of a bunk bed
"
393569002," A laptop
"
524642000," No, it is not cluttered.
"
524642001," 1
"
524642002," North America
"
524642003," a lamp, a table, and a book
"
524642004," Yes
"
524642005," There are about 100 books in the bookcase
"
524642006," the lamp is for reading
"
357000," The men in black are the umpires
"
357001," Yes
"
357002," The batter is likely to hit a home run.
"
359000," Overcast
"
359001," Yes
"
359002," Yes
"
360000," Yes, the trees are visible.
"
360001," He is snowboarding
"
360002," Yes
"
262505000," Yes
"
262505001," 3
"
262505002," No, it is not cloudy.
"
262505003," Yes
"
262505004," 3
"
262505005," Yes
"
393578000," Yes
"
393578001," Yes
"
393578002," There are two people on the bus
"
262509000," Yes, they are.
"
262509001," The building in the background is the tallest
"
262509002," Yes, there is a boat on the water
"
262509003," Yes
"
262509004," 3
"
262509005," It is going to the other side of the river
"
262509006," Yes, the river is clear.
"
262509007," blue
"
262509008," No, it looks like a small town.
"
262509009," The green boat is located in the water near the buildings
"
393583000," stop
"
393583001," A person would park here to wait for a bus
"
393583002," this is in the united states
"
393583003," Red
"
393583004," Yes
"
524656000," In the kitchen, on the counter.
"
524656001," Yes, they are.
"
524656002," Yes, you can see through the cabinets
"
568040000," Yes
"
568040001," The animal has a coat
"
568040002," Yes, they do.
"
568040003," an elephant and a baby elephant
"
568040004," Yes, they are living in the wild.
"
568040005," Yes
"
568040006," Two elephants
"
262514000," Yes, it is ready to use.
"
262514001," Yes
"
262514002," Toilet and sink
"
262514003," Yes, there is running water in this toilet.
"
131444000," No
"
131444001," blue
"
131444002," Yes
"
43753000," It's hot.
"
43753001," A banana
"
43753002," He is eating a banana
"
43753003," The man is holding a banana.
"
43753004," Yes, he is happy.
"
43753005," A bandana
"
43753006," A banana
"
43753007," No, the man is posing for a picture.
"
524665000," The subjects are standing on a rocky hillside with a dog in front of them
"
524665001," Yes
"
524665002," A dog
"
262522000," Yes
"
262522001," Yes
"
262522002," Yes
"
131453000," Yes.
"
131453001," Yes
"
131453002," The largest elephant is in the lead
"
131453003," The background is not focused
"
131453004," No, they are all standing
"
262531000," Yes, the person is watching the skater
"
262531001," He is taking a picture of the skateboarder
"
262531002," The man in the blue shirt
"
262531003," The railing is white
"
262531004," It is a dark brown
"
262531005," Yes, there are cars in the picture.
"
262531006," The man is hitting the skateboarder with the racket
"
262531007," 3
"
524681000," Yes
"
524681001," The sun is in the west
"
524681002," The kite
"
524681003," The kite is flying in the air because of the wind.
"
524681004," The kites are used to attract attention to the event.
"
524681005," 3
"
524681006," The grass is green
"
395000," Red
"
395001," He is talking on his cell phone
"
395002," Yes
"
397000," The pizza has a leafy substance on it
"
397001," Italy
"
397002," A pizza with cheese and basil
"
397003," Cheese, tomato, basil, and pepperoni
"
400000," ""dog""
"
400001," Yes, a dog is in the boat
"
400002," a dog
"
400003," Yes, the dog is enjoying the boat ride
"
524694000," Yes, the giraffe is eating food.
"
524694001," Yes, the giraffe is relaxing.
"
524694002," Yes
"
524694003," The giraffe is standing in front of the rock
"
524702000," All of them
"
524702001," No, they are dressed for play.
"
524702002," Yes, they are playing video games
"
524702003," They are playing a video game
"
415000," Yes
"
415001," blue shorts
"
415002," No, he is a tennis player.
"
415003,"  United Airlines
"
546203000," This is a picture of a snowboarder
"
546203001," Yes, it has wheels.
"
546203002," Yes, but you need to be careful.
"
131493000," There are two boats on the water
"
131493001," Metal
"
131493002," It is a ferry boat
"
131493003," 3
"
131493004," 3
"
131494000," black
"
131494001," Yes
"
131494002," Yes, they are all wearing helmets
"
131497000," No, it is blue.
"
131497001," A large pillow
"
131497002," No, the dog is not in distress.
"
428000," a tie
"
428001," Yes
"
428002," white
"
393647000," the numbers are the bus route number
"
393647001," ""bullet train""
"
393647002," a number
"
393647003," Yes, this is a photo taken in America
"
393647004," a bus
"
393647005," No, it is in the united states
"
393647006," bus route number one
"
262576000," a macbook pro
"
262576001," It is on
"
262576002," Yes
"
262576003," blue
"
524725000," Yes
"
524725001," Two
"
524725002," Yes, they are being used.
"
73000,                              
73001," It is a motorcycle
"
73002," black
"
73003," a, b, c
"
393659000," Yes
"
393659001," two
"
393659002," 2
"
131516000," Yes
"
131516001," Yes, it is a real animal.
"
131516002," Yes, the teddy bear is sad
"
262594000," brown
"
262594001," brown
"
262594002," a number
"
524742000," The wall is blue
"
524742001," Graffiti
"
524742002," Yes, it is legal.
"
131527000," No, it is raw.
"
131527001," Yes, they are good for nibbling
"
131527002," Broccoli
"
131527003," Broccoli
"
393674000," No, it is a professional baseball player
"
393674001," Yes
"
393674002," Baseball
"
393674003," White
"
393674004," A, B, C, D, E, F, G, H, I, J, K, L, M, N, O,"
393674005," Yes
"
459000," A camera
"
459001," A camera
"
459002," Yes, there is a camera.
"
459003," Yes
"
262605000," white
"
262605001," Yes
"
262605002," A hat
"
262605003," No
"
262605004," The black squares are for the black and white photo
"
262605005," 3
"
262605006," The light switch is in the room
"
262605007," Yes, there is a bike in this room.
"
262605008," Yes, there is a person in the room
"
262605009," The woman is throwing a hat
"
262605010," None
"
262605011," Yes
"
262605012," Yes
"
262608000," a plate of food
"
262608001," No, it is a meal for an adult.
"
262608002," No, it is a plate of food with rice, meat, broccoli, and carrots
"
262608003," rice is not part of this meal
"
262608004," No, it is not cheesy.
"
262608005," Yes, it is a healthy dish
"
262608006," this is a dish of rice, meat, and vegetables
"
262608007," No, a vegan would not eat this.
"
262608008," Yes, there are onions on the plate.
"
262608009," white
"
262609000," Yes
"
262609001," Yes
"
262609002," She is walking on the street
"
262609003," black
"
262609004," apple
"
262609005," Yes, there are people waiting to cross the street
"
262609006," Red
"
262609007," White
"
262609008," The arrow points to the apple store
"
262609009," Yes, there are a lot of cars parked on the street
"
262609010," 3
"
262609011," The apple emblem is on the building in the background
"
262609012," No
"
262609013," Yes
"
393682000," a piece of cake and a fork
"
393682001," whipped cream
"
393682002," a piece of cake and a fork
"
393682003," It is a fork
"
131539000," Yes, they are skiing
"
131539001," No, they were skiing.
"
131539002," No
"
131539003," Yes
"
131539004," No, they are using a snowmobile
"
131539005," blue
"
131539006," Yes, they are having fun
"
131539007," No clouds in the sky
"
131539008," Yes
"
131539009," No trees are visible in this image
"
131539010," They are skiing
"
472000," Yes, it is an airplane.
"
472001," No, it is uninhabited.
"
472002," Yes, the blue patches are water.
"
472003," It is a small plane.
"
472004," Yes, the water is rippling.
"
472005," Yes, it is good weather for their flight.
"
262617000," black
"
262617001," 4
"
262617002," pizza
"
474000," A baseball glove
"
474001," white
"
474002," Yes
"
393692000," wood
"
393692001," 4
"
393692002," Yes, the lamp is on.
"
262626000," No
"
262626001," Yes
"
262626002," A cat
"
262626003," A cat
"
262626004," white, blue, and black
"
131556000," Yes, he is wearing goggles.
"
131556001," Yes, he is using poles.
"
131556002," Skis
"
131557000," No, it looks like it is still on the plate
"
131557001," mushrooms
"
131557002," a pattern of dots
"
131557003," No, there is no gluten in this pizza
"
131557004," Meat, cheese, mushrooms, and onions
"
131557005," Cheese
"
131557006," Yes, there are red peppers on the pizza
"
131557007," Yes, it is a deep dish pizza
"
486000," Yes, there are bicycles in the picture.
"
486001," No, the wall is not painted.
"
486002," It is on the counter
"
486003," wood
"
524775000," a double decker bus
"
524775001," white and yellow
"
524775002," There are two buses. 
"
524775003," a double decker bus
"
524775004," The license plate is on the front of the bus
"
524775005," yellow and white
"
524775006," it is a double decker bus
"
524775007," The buses are going about 30 miles per hour
"
524775008," Yes
"
488000," No, the batter is going to swing at the pitch
"
488001," Baseball
"
488002," Yes
"
488003," The distance between the players is about 60 feet
"
393710000," Yes, there are other people in the picture.
"
393710001," I think that it is going to fly high.
"
393710002," blue
"
262642000," Yes
"
