question_id,answer
393282005," The giraffes are in a zoo
"
393282006," No, they are eating the grass for lunch
"
393282007," No, there is no body of water in the picture.
"
393282008," A fence
"
393282009," 2 giraffe
"
393282010," In a zoo
"
393282011," Giraffes and zebras
"
393284000," No, this is a snowboarder in the air
"
393284001," A snowboard
"
393284002," He is jumping on his snowboard
"
393284003," Snowboarding
"
393284004," Yes, he is snowboarding.
"
393284005," No
"
393284006," No, he is just jumping on his snowboard
"
393284007," No, he is just jumping off of the snowboard
"
393284008," A red jacket
"
393284009," He is jumping on his snowboard
"
393284010," The pattern is a snowboarder's name.
"
393284011," Yes
"
393284012," Snowboarding
"
393284013," A snowboarder
"
393284014," Yes
"
393284015," Red
"
393288000," A church
"
393288001," Red
"
393288002," Red
"
393288003," The cars are parked on the street
"
393288004," The church is a large red brick building with a clock tower
"
524361000," The bird is on the bike
"
524361001," 1
"
524361002," The bird's feathers are gray
"
74000," Yes
"
74001," The dog is laying on the sidewalk
"
74002," The dog is sleeping
"
131152000," No, they are not wearing a wetsuit
"
131152001," The waves are small and the water is very choppy.
"
131152002," 3
"
131152003," Yes, they are wet.
"
262227000," Yes, there are pill bottles.
"
262227001," A sign that says ""Welcome to the library""
"
262227002," Yes
"
262227003," The ribbon is white
"
262228000," The ground is made of bricks
"
262228001," The bicycles are chained to the bike racks to prevent theft.
"
262228002," Bicycles
"
262228003," Yes, they are comfortable chairs.
"
262228004," They are chained to the bike racks at the side of the building
"
262228005," Bikes
"
262229000," Gliding is the act of moving in the air.
"
262229001," Soccer
"
262229002," No, they are not professionals. They are just playing a game.
"
262229003," 3
"
262229004," Women
"
262229005," Hair
"
262229006," Soccer
"
131159000," The bear is sitting in the car
"
131159001," Yes
"
131159002," brown
"
262235000," She is smiling
"
262235001," Curtains
"
262235002," White
"
262235003," A necklace
"
262235004," The woman is smiling
"
262235005," It is a woman
"
262235006," She is talking on the phone
"
524382000," They are beagles
"
524382001," The dogs are in a pen
"
524382002," Yes
"
262242000," The net
"
262242001," The net
"
262242002," Yes, he is playing tennis
"
262242003," The court is green
"
262242004," Yes, they are tired.
"
262242005," Yes
"
262242006," Yes, he is playing doubles
"
262242007," Yes, both men are wearing hats.
"
262242008," No, they are not professional tennis players.
"
131171000," No, it is a sandwich
"
131171001," 2
"
131171002," No, it does not.
"
262161000," 3
"
262161001," No, it is not new.
"
262161002," Yes
"
262161003," A motorcycle
"
262161004," This is a motorcycle.
"
262161005," The number is a license plate.
"
262161006," a motorcycle
"
262161007," silver
"
262161008," The bike in the foreground has a single seat
"
262161009," No, the blue container is not blocking the motorcycle.
"
262161010," A car
"
262161011," silver
"
262161012," Four
"
262161013," It is a red motorcycle
"
262161014," Yes
"
262161015," blue
"
262161016," A motorcycle show
"
262161017," Yes
"
262161018," 1
"
262161019," a motorcycle
"
262161020," Yes
"
524392000," Silver
"
524392001," Yes
"
524392002," Refrigerator
"
262262000," Yes
"
262262001," Yes
"
262262002," A clock tower
"
393338000," Red and yellow
"
393338001," Tulips
"
393338002," White
"
262274000," Lifeguard
"
262274001," Lifeguard
"
262274002," Lifeguard
"
262274003," 3
"
262274004," No
"
262274005," Yes
"
262274006," Yes
"
262274007," Yes
"
262275000," She is about 4 years old
"
262275001," brown
"
262275002," Yes
"
262275003," Yes
"
262275004," A helmet
"
133000," white
"
133001," Yes
"
133002," A queen size mattress
"
131207000," Two
"
131207001," Three
"
131207002," Yes
"
131207003," Yes
"
131207004," White
"
131207005," White egrets and herons
"
131207006," The bench is white
"
131207007," Yes
"
136000," Yes
"
136001," 2 giraffes
"
136002," Giraffe
"
139000," She is sitting on the couch
"
139001," 3
"
139002," yellow
"
139003," Yellow
"
262284000," Two
"
262284001," A bathroom
"
262284002," No, the floor is not tilted.
"
262284003," This is a bathroom
"
143000," The birds' tails are gray
"
143001," There are five birds in the tree
"
143002," black birds
"
240323000," Yes, there is meat on this plate.
"
240323001," Yes, it is a vegetarian meal.
"
240323002," avocado
"
524436000," Yes, there is a woman sitting on this bench
"
524436001," On a bench
"
524436002," Yes, there are cars in the picture
"
524436003," A bench
"
524436004," Yes
"
524436005," Yes, they are a couple.
"
393372000," Yes
"
393372001," Yes, her eyes are visible.
"
393372002," Yes
"
393372003," Purple
"
393372004," Yes
"
393372005," This is a male
"
393372006," This is a man
"
393372007," A septum piercing
"
393372008," The right ear
"
393372009," Yes
"
393372010," Purple
"
393372011," A black shirt
"
393372012," Blue
"
393372013," Purple
"
393372014," The man is wearing a tie, which is a symbol of the conservative business world.
"
393372015," Curly
"
393372016," Yes
"
393372017," Yes
"
393372018," No, it is not even.
"
393372019," Yes, the person has a nose piercing
"
393372020," She is smiling
"
393372021," No
"
393372022," Yes
"
524450000," A bus and a truck
"
524450001," The ducks are on the bus
"
524450002," No, it is a bus.
"
524450003," Yes
"
524450004," A bus
"
524450005," gray
"
524450006," The bus is parked in a parking lot.
"
524450007," The bus is on a track.
"
524450008," gray
"
524450009," A bus
"
524450010," Yes, there are people inside the bus.
"
524450011," Yes
"
524450012," A camera
"
524450013," Yes
"
524450014," It is early morning
"
524450015," 3
"
524450016," No, the bus is going to the next stop.
"
524450017," It is sunny
"
524450018," Yes, there is a container available for trash.
"
524450019," The bus
"
524450020," concrete
"
524450021," It is black and white
"
524450022," Yes
"
524450023," A bus
"
524450024," The bus is located in a parking lot
"
164000," 3
"
164001," White
"
164002," Yes
"
164003," White
"
524456000," 3
"
524456001," No
"
524456002," Yes
"
524459000," A guinea pig
"
524459001," The man is using a laptop computer
"
524459002," No, he is not disgusted.
"
436936000," 3
"
436936001," The animal is on a tree branch
"
436936002," A bear
"
262323000," The giraffe is in a zoo
"
262323001," The giraffe is brown and the ostrich is black
"
262323002," 1
"
262323003," No, the giraffes head is not small.
"
262325000," Broccoli is green
"
262325001," No, it is not an unhealthy snack.
"
262325002," Yes, the vegetables are cooked
"
262325003," Broccoli, carrots, and onions
"
262334000," Yes
"
262334001," A baseball cap
"
262334002," Inside
"
262334003," Hardwood
"
192000," Baseball
"
192001," Yes, he is wearing a catcher's mask.
"
192002," The Chicago Cubs and the St. Louis Cardinals
"
393410000," Yes
"
393410001," The plane is taking off
"
393410002," Yes
"
393410003," No, it is not getting dark.
"
393410004," White
"
393410005," A plane
"
393410006," No, there are no clouds in the sky.
"
393410007," No, the plane is flying at the proper altitude
"
393410008," The sky is blue
"
393410009," No, there is not a seagull in the image.
"
393410010," A plane
"
393411000," Yes
"
393411001," A train with graffiti on it
"
393411002," Graffiti
"
196000," It is a salad
"
196001," Yes, there are lots of healthy options on the table.
"
196002," 12
"
196003," There are at least 20 dishes of food in the picture
"
196004," Yes
"
131273000," A husky
"
131273001," The dog is looking at the camera
"
131273002," The window is open
"
262347000," No, this is a park bench in a garden
"
262347001," No, there is not a beehive in the garden.
"
262347002," White flowers
"
262347003," Yes, there is a bench in the garden.
"
131276000," No, the people are of different races
"
131276001," 3
"
131276002," Doughnuts
"
393421000," The room is a hotel room
"
393421001," 3
"
393421002," Yes
"
393421003," The light
"
393421004," Yes
"
393421005," brown
"
393423000," Giraffes
"
393423001," The giraffes are in the picture
"
393423002," No, the giraffes are in the wild
"
393423003," The large figure is a giraffe
"
393423004," 2 giraffes
"
393423005," This is a giraffe in the savannah
"
393423006," They are standing in the middle of a field
"
393423007," 2 giraffes
"
131280000," Red
"
131280001," 3
"
131280002," Yes
"
262353000," 4
"
262353001," Yes
"
262353002," Yes
"
131282000,                              
131282001," Yes
"
131282002," Yes
"
131282003," white
"
131282004," No, it has not been fried.
"
524502000," A fire hydrant
"
524502001," Red
"
524502002," It is a fire hydrant.
"
524502003," No
"
262360000," Yes
"
262360001," Pink
"
262360002," Pink flowers
"
262360003," Pink
"
262360004," No, they are not dead.
"
262360005," No, it is not edible.
"
524507000," Cars are allowed
"
524507001," The sign is written in german
"
524507002," No, his head will not get wet without the umbrella.
"
131295000," 3
"
131295001," Yes
"
131295002," From above
"
131295003," Yes
"
131295004," Tracks
"
131295005," The train is a train
"
262371000," Yes
"
262371001," On the top of the black bag
"
262371002," A black backpack
"
262371003," A cat
"
262371004," The cat is in a relaxed mood
"
262371005," The cat is looking at the camera
"
262371006," One cat
"
262376000," Yes
"
262376001," 3
"
262376002," Yes
"
241000," A wii remote
"
241001," The people are happy, excited, and nervous
"
241002," A couch
"
241003," No, they are not brothers.
"
241004," The cups are white
"
262386000," One roll
"
262386001," A toilet
"
262386002," Yes
"
262386003," People who have to use the bathroom
"
262386004," No, they are not designed to be used in that manner.
"
262386005," Yes, there is a shelf above the toilet.
"
262386006," Yes
"
262386007," White
"
262386008," Yes
"
262386009," The toilet is real and the toilet paper is real.
"
262386010," 1
"
262386011," A toilet
"
262386012," Electric
"
262386013," No, it is clean.
"
262386014," The photographer has the copyright of this picture
"
262386015," Yes
"
262386016," Yes, there is toilet paper in the toilet
"
262386017," A square
"
262386018," No, the floor is clean.
"
262386019," White
"
262386020," Yes
"
262386021," Yes
"
262386022," Yes
"
262386023," Under
"
262386024," Yes
"
262386025," Yes
"
262386026," No
"
262386027," Yes, the toilet and the roll of toilet paper are both species of animal.
"
262386028," It is made out of porcelain
"
262386029," Yes
"
262386030," Yes
"
262386031," Yes
"
262386032," porcelain
"
262386033," White
"
262386034," No, it is clean.
"
262386035," 2
"
262386036," No, it is not.
"
262386037," White
"
262386038," White
"
262386039," Yes, the toilets have lids.
"
262386040," It is a toilet paper holder
"
262386041," Yes
"
262386042," 1
"
524533000," The bus is advertising for a company called outlook
"
524533001," No, it looks like a normal bus.
"
524533002," The flag is a blue and white flag
"
262391000," No, you can't.
"
262391001," No, the curtains are not too long for the windows.
"
262391002," A television
"
262391003," No, they are just right.
"
262391004," White
"
262391005," 2
"
262391006," Yes
"
524536000," He is tying his tie
"
524536001," Yes
"
524536002," Yes
"
524536003," No, he is holding a tie
"
524536004,                              
524536005," A wedding
"
524536006," Yes
"
510657000," Yes
"
510657001," All of them
"
510657002," 4
"
510657003," 6
"
510657004," The pattern is a checkered shirt
"
510657005," The light is from the ceiling
"
510657006," 6
"
262396000," A chair
"
262396001," The cat is shedding a light brown fur
"
262396002," Yes
"
393469000," Yes
"
393469001," Yes, there are deciduous trees in the image.
"
393469002," Black
"
257000," Red
"
257001," Yes
"
257002," Yes
"
257003," Yes
"
257004," Nike
"
257005," red
"
262404000," white
"
262404001," They are children
"
262404002," The girl on the left
"
393478000," Yellow and green
"
393478001," Yes
"
393478002," Yes
"
393478003," Yes
"
131335000," Yes
"
131335001," Yes
"
131335002," No
"
131335003," the grand
"
131335004," Yes, there is a flag in this picture.
"
524333000," wood
"
524333001," No, he is not balding.
"
524333002," Yes, they are learning.
"
524333003," Yes
"
524333004," Yes
"
524333005," 3
"
262425000," Yes
"
262425001," No, the seagull is not in danger of getting entangled in these boat sails
"
262425002," Yes
"
262425003," Yes
"
262425004," The person is riding the boat
"
283000," ""The wine is a merlot""
"
283001," Wine and a glass of red wine
"
283002," Glass
"
283003," Wine
"
283004," A wine bottle
"
283005," The chair is white
"
283006," Yes, it is a high quality bottle of wine.
"
285000," Yes
"
285001," Yes
"
285002," Yes
"
524575000," Yes
"
524575001," No, the animals live in the wild
"
524575002," Yes
"
524575003," A zebra
"
524577000," 10:30 am
"
524577001," Yes
"
524577002," It is afternoon.
"
524577003," 12 hours and 12 minutes
"
524577004," Red
"
524577005," It is 9:30 am
"
524577006," 3
"
524577007," 10:30
"
524577008," 10:30
"
524577009," 10:30
"
524577010," Yes
"
524577011," This is a picture of a street in a city
"
524577012," am
"
524577013," It is showing the time of day
"
524577014," Yes
"
524577015," Yes
"
524577016," 12 hours, 12 minutes, 12 seconds
"
524577017," The clocks are on the wall
"
524577018," It is brick
"
524577019," 2
"
524577020," It is 8:30 am
"
524577021," The building is red
"
524577022," The tall tower is white
"
524577023," 3 clocks
"
524577024," The clock is located on the side of a building
"
524577025," Yes
"
524577026," The numbers are in german
"
524577027," The clock is a wall clock
"
524577028," Yes
"
524577029," 3
"
294000," Yes
"
294001," The black machine next to the man produces pots and pans
"
294002," Yes
"
294003," White
"
294004," The pots and pans on the wall
"
294005," Yes
"
294006," Yes
"
294007," Gray
"
294008," 3
"
294009," The hand is holding a frying pan
"
294010," Yes
"
294011," pots and pans
"
294012," A kitchen
"
294013," They are all men
"
294014," A man holding a frying pan
"
294015," 3
"
393511000," Yes, they are.
"
393511001," It is a yellow drink
"
393511002," No, there are no toothpicks on the table.
"
262440000," The toilet seat is down
"
262440001," White
"
262440002," Tile
"
262440003," 3
"
262440004," White
"
262440005," Yes
"
262440006," Yes
"
262440007," Yes
"
262440008," Yes, there is a TV in this room.
"
262440009," Yes
"
262440010," White
"
262440011," Yes, the faucet can be seen in this picture.
"
262440012," 3
"
262440013," This is a bathroom
"
393513000," Yes, he is skating on a fence
"
393513001," Yes
"
393513002," The sun is shining from the right side of the image
"
393513003," Yes, it is warm in this photo.
"
393513004," The giraffe is skateboarding
"
393513005," A hat
"
393523000," No, you can't.
"
393523001," No
"
393523002," No
"
393523003," London, England
"
393523004," Yes
"
524601000," White
"
524601001," Yes
"
524601002," Wii
"
524601003," 4
"
524601004," No, they are playing a video game
"
524601005," Wii
"
524601006," Yes
"
524601007," Four
"
524601008," 3
"
524601009," They are playing a video game
"
524601010," No, they are not wearing ties
"
524601011," Yes
"
524601012," 4
"
131386000," Blue
"
131386001," There are four airplanes in the picture
"
131386002," Yes, they are fast.
"
262460000," Clothes
"
262460001," A tie
"
262460002," Yes
"
131390000," Yes
"
131390001," Yes
"
131390002," A herd of elk
"
131390003," Elk, deer, and other animals
"
262466000," Yes, they are fresh.
"
262466001," A vase
"
262466002," a corner
"
262466003," Yes, there are roses in the vase
"
262466004," White
"
262466005," The wall behind the vase is a light blue color
"
262466006," Blue
"
524611000," 3
"
524611001," The building is white
"
524611002," ""I'm a train""
"
524611003," Yes
"
524611004," The train's shadow appears left.
"
524611005," This train is traveling through the junction of the tracks
"
524611006," No, this is a parking lot for cars.
"
524611007," Tank cars
"
262471000," Yes
"
262471001," ""stop""
"
262471002," A variety of items, including clothing, shoes, and accessories
"
262471003," Residential
"
262471004," Turn right.
"
262471005," No, it is not unusual.
"
262471006," ""stop""
"
262471007," Yes
"
262471008," A stop sign, a street sign, and a street name
"
328000," A bench
"
328001," The men are in the military
"
328002," They are from the army
"
21900000," The rider is an adult
"
21900001," Yes
"
21900002," Yes
"
21900003," Yes
"
21900004," White
"
393547000," Yes
"
393547001," A mirror
"
393547002," The cat is orange
"
262476000," Yes
"
262476001," 4
"
262476002," 3
"
524621000," There are two birds in the image
"
524621001," Yes
"
524621002," Yes
"
524621003," Male
"
524621004," Young animal
"
524621005," No, this is a natural exhibit
"
524621006," No, they cannot fly.
"
524621007," Giraffe
"
524621008," Giraffe
"
524621009," A giraffe
"
524621010," Yes
"
524621011," Yes, there is water in this photo
"
524621012," No, the giraffe's are not looking at the camera
"
524621013," Yes
"
524621014," They are standing in the grass
"
524621015," Yes, there are two different types of animal
"
524621016," Yes
"
524621017," Two
"
524621018," Giraffes
"
524621019," Giraffe
"
524621020," No, the giraffe is not carrying any passengers
"
524621021," 2
"
524621022," Two giraffes
"
524621023," Yes
"
524621024," Animal
"
524621025," 3
"
524621026," 3
"
524621027," The giraffe has a zebra-like pattern
"
524621028," The giraffe is looking at the camera
"
524621029," Yes
"
338000," No, it is a kitchen.
"
338001," It is 2:00 pm
"
338002," He is preparing food
"
524627000," Yes, there are two teenagers in the image.
"
524627001," Yes
"
524627002," Donuts
"
393557000," 3 zebras
"
393557001," Yes
"
393557002," Black and white
"
262487000," White
"
262487001," White
"
262487002," He is the umpire
"
131416000," A sandwich
"
131416001," The lettuce
"
131416002," lettuce
"
131416003," A can of coke
"
131418000," Yes
"
131418001," 3
"
131418002," No, they can't.
"
546191000," Yes
"
546191001," Yes, the moon is visible in the photo.
"
546191002," 3
"
546191003," Yes
"
546191004," Yes
"
524637000," A black and white tile floor
"
524637001," No, there are not.
"
524637002," Square
"
524637003," A toilet
"
524637004," Tile
"
524637005," Yes
"
524637006," Yes
"
524637007," The lid
"
524638000," Yes
"
524638001," Yes
"
524638002," Green
"
524638003," A frisbee
"
393569000," Yes
"
393569001," This is taken in the bathroom
"
393569002," A laptop computer
"
524642000," No, the room is not cluttered.
"
524642001," One
"
524642002," North America
"
524642003," A lamp, a lamp shade, a lamp base, a lamp cord, a lamp shade, a lamp base, a lamp cord, a lamp shade"
524642004," Yes
"
524642005," There are two bookshelves
"
524642006," Reading
"
357000," The men in black are the umpires
"
357001," Yes
"
357002," The batter is likely to hit a home run because the pitcher is throwing a fastball.
"
359000," Overcast
"
359001," Yes
"
359002," Yes
"
360000," Yes, the trees are visible
"
360001," He is snowboarding
"
360002," Yes
"
262505000," Yes
"
262505001," 3
"
262505002," Yes
"
262505003," Yes
"
262505004," 3
"
262505005," Yes
"
393578000," Yes
"
393578001," Yes
"
393578002," There are two people on the bus.
"
262509000," Yes, they are seaworthy.
"
262509001," The building on the right is the tallest.
"
262509002," Yes
"
262509003," Yes
"
262509004," 3
"
262509005," The boat is going to the city
"
262509006," Yes
"
262509007," blue
"
262509008," No, it looks like a small town.
"
262509009," The green boat is located in the water near the building
"
393583000," Stop
"
393583001," A person would park here to wait for a bus
"
393583002," This is in the united states
"
393583003," Red
"
393583004," Yes
"
524656000," In the kitchen, on the counter.
"
524656001," Yes, they are.
"
524656002," Yes, you can see through the cabinets.
"
568040000," Yes
"
568040001," A coat
"
568040002," Yes
"
568040003," An elephant
"
568040004," Yes
"
568040005," Yes
"
568040006," 2 elephants
"
262514000," No, it is not.
"
262514001," Yes
"
262514002," Toilet
"
262514003," Yes, there is probably running water in this toilet.
"
131444000," No
"
131444001," It is blue
"
131444002," Yes
"
43753000," The man is wearing a white shirt and a black hat.
"
43753001," A banana
"
43753002," In a kitchen
"
43753003," The man is holding a banana.
"
43753004," Yes
"
43753005," A banana
"
43753006," A banana
"
43753007," No, the man is not in real danger.
"
524665000," The subjects are standing on a rocky hillside with a dog in front of them
"
524665001," No, it looks wet.
"
524665002," A dog
"
262522000," Yes
"
262522001," Yes
"
262522002," Yes
"
131453000," Yes, they are called bison.
"
131453001," Yes
"
131453002," The elephant in the lead is the largest of the group
"
131453003," The background is very focused
"
131453004," No, the elephants are standing
"
262531000," Yes, the person taking the picture is watching the skater
"
262531001," He is taking a picture of the skateboarder
"
262531002," The skateboarder
"
262531003," The railing is white
"
262531004," It is a brown couch
"
262531005," Yes, there are cars in the picture.
"
262531006," A skateboarder
"
262531007," 3
"
524681000," Yes
"
524681001," The sun is in the west
"
524681002," The beach
"
524681003," The kite is flying in the air because it is being pulled by the wind.
"
524681004," The sand is a good surface to fly a kite on. The people are watching the kite.
"
524681005," 3
"
524681006," Green
"
395000," Red
"
395001," He is talking on his cell phone
"
395002," Yes
"
397000," It is basil
"
397001," Italy
"
397002," A pizza
"
397003," Cheese, pepperoni, green peppers, and basil
"
400000," ""dog in a boat""
"
400001," Yes
"
400002," A dog
"
400003," Yes
"
524694000," Yes
"
524694001," Yes
"
524694002," Yes
"
524694003," The giraffe is in the zoo
"
524702000," All of them
"
524702001," No, they are playing a video game
"
524702002," Yes
"
524702003," They are playing a video game
"
415000," Yes
"
415001," blue shorts
"
415002," Yes
"
415003," The sponsor is the blue and white company
"
546203000," This is a winter scene
"
546203001," Yes
"
546203002," No, it is a snowboarder's paradise
"
131493000," There are two boats on the water
"
131493001," Metal
"
131493002," It is a ferry.
"
131493003," 3
"
131493004," 3
"
131494000," Black
"
131494001," Yes
"
131494002," Yes, they are all wearing helmets
"
131497000," Yes
"
131497001," A large donut
"
131497002," No, the dog is not in distress.
"
428000," A tie
"
428001," Yes
"
428002," White
"
393647000," The numbers are the bus's route number.
"
393647001," The movie is ""The Terminal""
"
393647002," A red and white bus
"
393647003," Yes
"
393647004," A bus
"
393647005," No, this is in the United States.
"
393647006," 8
"
262576000," a macbook pro
"
262576001," The laptop is on
"
262576002," Yes
"
262576003," Blue
"
524725000," Yes
"
524725001," Two
"
524725002," Yes
"
73000,                              
73001," It is a motorcycle
"
73002," Black
"
73003," A, B, and C
"
393659000," Yes, the lights are on
"
393659001," 2
"
393659002," 3
"
131516000," Yes
"
131516001," Yes, this is a real animal.
"
131516002," Yes
"
262594000," brown
"
262594001," Purple
"
262594002," ""1916""
"
524742000," The wall is white
"
524742001," Graffiti
"
524742002," Yes, it is legal.
"
131527000," No, this vegetable is raw
"
131527001," Yes, they are good for nibbling.
"
131527002," Broccoli
"
131527003," Broccoli
"
393674000," Yes
"
393674001," Yes
"
393674002," Baseball
"
393674003," White
"
393674004," A, B, C, D, E, F, G, H, I, J, K, L, M, N, O,"
393674005," Yes
"
459000," A camera
"
459001," A camera
"
459002," Yes, there is a camera.
"
459003," Yes
"
262605000," White
"
262605001," Yes
"
262605002," A hat
"
262605003," No.
"
262605004," The black squares are for the television.
"
262605005," 3
"
262605006," The light switch is on the wall
"
262605007," Yes, there is a bike in this room.
"
262605008," Yes, there is a person in the room.
"
262605009," The woman is the subject of the painting
"
262605010," 3
"
262605011," Yes
"
262605012," Yes
"
262608000," A plate of food
"
262608001," No, this is a meal for an adult.
"
262608002," Yes, it is a sandwich with a bun.
"
262608003," rice is not part of this meal
"
262608004," No, it is not cheesy.
"
262608005," Yes, it is a healthy dish.
"
262608006," This is a dish of rice, broccoli, and meat.
"
262608007," No, a vegan would not eat this.
"
262608008," Yes, there are onions on this plate.
"
262608009," White
"
262609000," Yes
"
262609001," Yes
"
262609002," A pedestrian
"
262609003," Black
"
262609004," Apple
"
262609005," Yes
"
262609006," Red
"
262609007," White
"
262609008," The arrow points to the apple store
"
262609009," Yes
"
262609010," 3
"
262609011," The apple emblem is on the building
"
262609012," No
"
262609013," Yes
"
393682000," A piece of cheesecake and a fork
"
393682001," It is whipped cream
"
393682002," A slice of cheesecake and a fork
"
393682003," It is a fork
"
131539000," Yes, they are skiing
"
131539001," No, they were skiing.
"
131539002," No
"
131539003," Yes
"
131539004," No, they are not using a chair lift.
"
131539005," Blue
"
131539006," Yes
"
131539007," No clouds in the sky
"
131539008," Yes
"
131539009," Yes, there are trees visible in the image
"
131539010," They are skiing
"
472000," Yes, it is an airplane.
"
472001," No
"
472002," Yes, the blue patches are water.
"
472003," The plane is a small plane
"
472004," Yes
"
472005," Yes, it is.
"
262617000," The checkers are white
"
262617001," 4
"
262617002," Pizza
"
474000," A baseball glove
"
474001," Blue
"
474002," Yes
"
393692000," wood
"
393692001," 3
"
393692002," Yes
"
262626000," No, the kitty is just looking for a place to sleep
"
262626001," No, the kitty is on the bed
"
262626002," A cat
"
262626003," A cat
"
262626004," Blue
"
131556000," Yes
"
131556001," Yes, he is using poles
"
131556002," A snowboard
"
131557000," No, it looks like it is still on the plate
"
131557001," Meat, cheese, mushrooms, and onions
"
131557002," The pattern is a checkered pattern
"
131557003," No, there is no gluten in this pizza.
"
131557004," Meat, cheese, mushrooms, and onions
"
131557005," Cheese
"
131557006," Yes, there are red peppers on the pizza
"
131557007," Yes
"
486000," Yes, there are bicycles in the image.
"
486001," Yes
"
486002," It is on the counter
"
486003," Wood
"
524775000," a double decker bus
"
524775001," blue and yellow
"
524775002," There are two buses.
"
524775003," A double decker bus
"
524775004," The license plate is on the front of the bus
"
524775005," yellow and blue
"
524775006," it is a double decker bus
"
524775007," The buses are traveling at a speed of about 30 miles per hour
"
524775008," Yes
"
488000," No, the batter is going to swing at the pitch
"
488001," Baseball
"
488002," Yes
"
488003," The distance between the players is about 
"
393710000," Yes, there are other people in the picture.
"
393710001," Yes
"
393710002," Blue
"
262642000," Yes
"
262642001," No
"
262642002," A hot dog
"
502000," Yes
"
502001," Yes
"
502002," Yes
"
502003," Yes, there are stones behind the bear
"
393720000," Black and white
"
393720001," Yes
"
393720002," No, he is holding a skateboard.
"
393720003," He is performing a kick flip
"
393720004," The skateboard is sitting on a ramp
"
393720005," No, he is wearing a shirt and pants.
"
393720006," Yes.
"
262651000," 714
"
262651001," No, it is a ship.
"
262651002," Yes
"
131581000," No
"
131581001," Yes, he is.
"
131581002," 3
"
131581003," 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15,"
262654000," No, there is not.
"
262654001," Yes
"
262654002," beef
"
262654003," White
"
262654004," 3
"
524799000," The child is about 5 years old
"
524799001," Yes
"
524799002," White
"
262658000," 2
"
262658001," Yes
"
