question_id,answer
393410008," blue
"
393410009," no, there is a plane
"
393410010," a plane flying high in the sky
"
393411000," yes, the door is closed
"
393411001," graffiti
"
393411002," graffiti
"
196000," it is a variety of vegetables
"
196001," yes, there are many healthy options on the table"
196002,          
196003," there are many dishes of food on the table
"
196004," yes, it is
"
131273000," husky
"
131273001," the dog is looking at the driver
"
131273002," the window is open
"
262347000," it is a park bench
"
262347001," no, there is not a beehive in"
262347002," white and yellow flowers
"
262347003," yes, there is a bench in the garden
"
131276000," yes
"
131276001," two
"
131276002," donuts
"
393421000," the bedroom
"
393421001," one
"
393421002," yes, it is a hotel room
"
393421003," a lamp
"
393421004," yes, it is tile
"
393421005," dark brown
"
393423000," giraffes
"
393423001," they are in the savannah
"
393423002," Yes, they are in a zoo
"
393423003," two giraffes in the wild
"
393423004," two
"
393423005," it is in africa
"
393423006," they are playing
"
393423007," two giraffes in the horizon
"
131280000,          
131280001," two teams
"
131280002," yes, this is a baseball field
"
262353000," there are five people in the picture
"
262353001," Yes, he is.  He is also holding"
262353002," they are all strangers
"
131282000,          
131282001," yes
"
131282002," she is eating with her left hand
"
131282003," it is a green sauce
"
131282004," no, it is not fried
"
524502000," A fire hydrant
"
524502001," RED
"
524502002," it is a fire hydrant
"
524502003," no, it is a fire hydrant
"
262360000," yes, it is a glass flower vase
"
262360001," pink
"
262360002," carnations
"
262360003," pink
"
262360004," they are alive and well
"
262360005," no, it is not edible
"
524507000," yes, but only if they are parked in the"
524507001," it is written in german
"
524507002," he is holding it up
"
131295000," two trains and a car
"
131295001," yes, it is in the city
"
131295002," from above
"
131295003," Yes, the train is moving fast
"
131295004," a train
"
131295005," a train
"
262371000," no
"
262371001," on the top of the suitcase
"
262371002," a black and white cat
"
262371003," a cat
"
262371004," it is a cat
"
262371005," the cat is looking at the camera
"
262371006," one cat
"
262376000," Yes, they are.
"
262376001," there are many upside-down umbrellas
"
262376002," it is a restaurant
"
241000," a wii balance board
"
241001," they are all happy
"
241002," a wii remote
"
241003," no, they are not brothers
"
241004," they are all white
"
262386000," one
"
262386001," a roll of toilet paper
"
262386002," yes, it is a bathroom
"
262386003," people who are handicapped
"
262386004," Yes, they can be used in this location
"
262386005," yes, there is a shelf above the toilet
"
262386006," yes, it is in the floor
"
262386007," white
"
262386008," yes, it is a metal toilet
"
262386009," they are real items
"
262386010," one
"
262386011," it was taken by a professional photographer
"
262386012," electric
"
262386013," yes, it is
"
262386014," it is a public domain image
"
262386015," yes, the toilets are complete
"
262386016," yes, there is a roll of toilet paper
"
262386017," a square
"
262386018," yes, it is dirty
"
262386019," white
"
262386020," yes
"
262386021," yes, there is a fire extinguisher in the"
262386022," yes, it is a private bathroom
"
262386023," under
"
262386024," yes, there is a toilet brush
"
262386025," yes, it is clean
"
262386026," no, it is dry
"
262386027," yes, but only if they are in a stall"
262386028," a toilet made out of a toilet
"
262386029," yes, it is
"
262386030," yes, the toilet is clean
"
262386031," yes, there is a mirror
"
262386032," a white toilet
"
262386033," white
"
262386034," no, it is clean
"
262386035," one toilet and one roll of toilet paper
"
262386036," no, it is not
"
262386037," white
"
262386038," white
"
262386039," yes, they do
"
262386040," to hold toilet paper
"
262386041," yes, there are tiles on the wall
"
262386042," one
"
524533000," it is advertising for outkast
"
524533001," no, it is a double decker bus
"
524533002," a blue and white flag
"
262391000," no
"
262391001," the curtains are too long for the windows
"
262391002," a wii remote
"
262391003," the curtains are too short
"
262391004," it is a light blue
"
262391005," two
"
262391006," yes
"
524536000," he is tying his tie
"
524536001," he is smiling and holding his tie
"
524536002," he is showing off his tie
"
524536003," he is holding a tie
"
524536004," it is former president bill clinton
"
524536005," a wedding
"
524536006," he is wearing a tie
"
510657000," yes, they are all smiling
"
510657001,          
510657002,          
510657003," there are six people sitting at the table
"
510657004, a         
510657005," a group of people sitting at a table
"
510657006," six
"
262396000," a chair
"
262396001," black and white
"
262396002," yes
"
393469000," Yes, it is cold.
"
393469001," Yes, there are deciduous trees. "
393469002," brown
"
257000," red
"
257001," yes, there is an ice cream truck
"
257002," yes
"
257003," yes, it is a real dog
"
257004," vans
"
257005," red
"
262404000," green
"
262404001," they are children
"
262404002," the children are eating the cake
"
393478000," yellow and green
"
393478001," Yes, it is.  The train is passing"
393478002," Yes, there is snow on the ground
"
393478003," Yes, the train is driving through a tunnel
"
131335000," yes
"
131335001," yes, it is a city in the united states"
131335002," yes, it is
"
131335003," the grand opera house
"
131335004," no
"
524333000," wooden
"
524333001," yes, he is balding
"
524333002," they are having a meal together
"
524333003," yes
"
524333004," yes, they are in a restaurant
"
524333005,          
262425000," it is cloudy
"
262425001,          
262425002," it is a nice day
"
262425003," Yes, it is a seagull.
"
262425004," the bird is sitting on the boat
"
283000, it is a bottle of wine and a glass of
283001," wine and a glass of wine
"
283002," glass and a table
"
283003," a glass of wine and a bottle of wine
"
283004," a bottle of wine and a glass of wine
"
283005," it is a white chair
"
283006," yes, it is a high quality bottle of wine"
285000," Yes, the bear is sitting
"
285001," yes
"
285002," yes
"
524575000," it is a little chilly out
"
524575001," the animals live in the grass
"
524575002," yes, the trees are all green
"
524575003," a zebra
"
524577000," it is 8:30 am
"
524577001," Yes, they are.  The clock is on"
524577002," It is afternoon.  the sun is setting
"
524577003,          
524577004," it is a brick building
"
524577005," it is time to go home
"
524577006," there are three clocks on this tower
"
524577007," it says it is time to go home
"
524577008," it says 8:30
"
524577009," it is 9:30 am
"
524577010," yes
"
524577011," it is early morning
"
524577012," pm
"
524577013," it is showing 8:30
"
524577014," yes
"
524577015," yes, it is a tower clock
"
524577016,          
524577017," on the side of the building
"
524577018,          
524577019,          
524577020," it is 8:30 am
"
524577021," white
"
524577022," it is white
"
524577023," one clock is shown
"
524577024," on the side of the building
"
524577025," it is a birdcage
"
524577026," it is in english
"
524577027," the numbers are in the form of a clock
"
524577028," Yes, they are.
"
524577029,          
294000," yes
"
294001,          
294002," no, they are cooking
"
294003," it is a light gray
"
294004," the pots and pans hanging on the wall
"
294005," yes
"
294006," Yes, they are hanging on the wall
"
294007," gray
"
294008," one
"
294009," the hand is holding a pan
"
294010," he is cooking at a restaurant
"
294011," pots and pans
"
294012," a kitchen
"
294013," they are american
"
294014," a pot holder
"
294015,          
393511000," yes, they are
"
393511001," it is a yellow drink
"
393511002," no, there are no toothpicks on the"
262440000," the toilet seat is down
"
262440001," white
"
262440002," tile
"
262440003," there are two sinks in the bathroom
"
262440004," white
"
262440005," yes, the walls are tiled
"
262440006," it is a bathroom
"
262440007," yes, it is green
"
262440008," yes, there is a TV in this room
"
262440009," the tiles are plain
"
262440010," white
"
262440011, the faucet is not visible in this picture
262440012," there are three lights on in the bathroom
"
262440013," a bathroom
"
393513000," Yes, he is skateboarding on a fence
"
393513001," Yes.
"
393513002," It is a cloudy day
"
393513003," Yes, it is.
"
393513004," He is skateboarding
"
393513005," A hat
"
393523000," no, it is a picture of a bridge
"
393523001," yes, there is a large crowd of people crossing"
393523002," yes, it is cloudy
"
393523003," london
"
393523004," yes, it is a bus crossing the bridge
"
524601000," a light blue shirt
"
524601001," yes, they are in contemporary dress
"
524601002," wii
"
524601003," four people
"
524601004," they are playing a video game
"
524601005," wii
"
524601006," yes
"
524601007," three
"
524601008," none
"
524601009," they are playing a video game
"
524601010," no, they are not
"
524601011," yes
"
524601012," four
"
131386000," blue
"
131386001," five
"
131386002," yes, they are fast
"
262460000," a pile of shirts and ties
"
262460001," tie
"
262460002," yes, it was picked out
"
131390000," yes, it is afternoon
"
131390001," it is a picture of a herd of cattle
"
131390002," cattle
"
131390003," cattle
"
262466000," yes, they are fresh
"
262466001," a tea pot
"
262466002," a corner
"
262466003," yes, there are roses in the vase
"
262466004," blue
"
262466005," blue
"
262466006," blue
"
524611000,          
524611001," it is a water tower
"
524611002," ""dunno""
"
524611003," yes, it is carrying people
"
524611004," Right
"
524611005, it is traveling through the town of   
524611006," No, it is a train track
"
524611007," a tanker train
"
262471000," yes, it has been mowed
"
262471001," ""stop""
"
262471002," a sign
"
262471003," residential
"
262471004," the one with the stop sign
"
262471005," yes, it is a very unusual name for a"
262471006," ""stop""
"
262471007," yes
"
262471008," a stop sign and two street signs
"
328000," they are in uniform
"
328001,          
328002," they are from the army
"
21900000," the rider is an adult
"
21900001," the gate is not on hinges
"
21900002," the horse is trotting
"
21900003," Yes, he is wearing a helmet
"
21900004," white
"
393547000, the cat is looking at the reflection of itself in
393547001," a table with a mirror on it
"
393547002," orange
"
262476000," yes
"
262476001," four
"
262476002,          
524621000," two giraffes in the wild
"
524621001," yes, they are wild giraffes
"
524621002," they are eating leaves
"
524621003," the giraffes are male and female
"
524621004," young giraffe
"
524621005," yes, it is a zoo
"
524621006," no, they can't fly
"
524621007," two giraffes in the wild
"
524621008," two giraffes
"
524621009," giraffes
"
524621010," yes, the giraffe is out of view
"
524621011," no, it's just a picture of giraff"
524621012," no, they are looking at each other
"
524621013," yes, the giraffe has tusks
"
524621014," they are walking in the grass
"
524621015," yes, there are two different types of animal
"
524621016," yes, it is a zoo
"
524621017," two giraffes in the wild
"
524621018," giraffes
"
524621019," two giraffes in the wild
"
524621020," no, the giraffe is alone
"
524621021," two giraffe's
"
524621022," giraffes
"
524621023," no, it is in the wild
"
524621024," ANIMAL
"
524621025," two
"
524621026," two spots
"
524621027, the giraffe has a long neck and a long
524621028, the one on the right is looking at the camera
524621029," yes, the giraffe is standing up
"
338000," it is a kitchen
"
338001," it is time to cook
"
338002," he is preparing food
"
524627000," yes, there are a few
"
524627001," yes, he is sitting at the table with the"
524627002," donuts
"
393557000," two zebras
"
393557001," Yes, they are fighting.  they are fighting"
393557002," black and white
"
262487000," white
"
262487001," white
"
262487002," he is the umpire
"
131416000," a sandwich and a soda
"
131416001," lettuce and tomato
"
131416002," lettuce, tomato, and sprouts
"
131416003," a can of soda
"
131418000," yes
"
131418001," three
"
131418002," they can't
"
546191000," he is flying a kite
"
546191001," the moon is not visible in the photo
"
546191002," one person is flying a kite
"
546191003," it is a kite
"
546191004," the wind is blowing hard
"
524637000," a black and white checkered floor
"
524637001," Yes, there are magazines on the toilet tank
"
524637002," a square
"
524637003," toilet seat
"
524637004," tile
"
524637005," yes, it is clean
"
524637006," yes, it is a dormitory restroom
"
524637007," the toilet seat
"
524638000," yes
"
524638001," he is playing frisbee
"
524638002," green
"
524638003," a frisbee
"
393569000," the toilet is clean, but the rest of the"
393569001," in a bathroom
"
393569002," a laptop computer
"
524642000," yes, but it is a nice room
"
524642001," one
"
524642002," the book is from the united states
"
524642003," a lamp, a table, and a book
"
524642004," yes, the lamp is on
"
524642005," a lot
"
524642006, the lamp would be good for helping a person do
357000," the umpires
"
357001," yes, this is a professional baseball game
"
357002," the batter is likely to hit a home run
"
359000," overcast
"
359001," yes, it is a city
"
359002," yes
"
360000," Yes, there are trees in the background
"
360001," He is snowboarding
"
360002," Yes, they are.
"
262505000," yes, they are
"
262505001," three cars and a truck
"
262505002," yes, it is cloudy
"
262505003," yes, it is a busy street
"
262505004," there are two lines painted in the street
"
262505005," yes, they are at an intersection
"
393578000," yes, it is a train
"
393578001," yes, it is night
"
393578002,          
262509000, they are not seaworthy.  they are just
262509001," the clock tower
"
262509002," yes, there is a boat on the water
"
262509003," yes, the water is clear
"
262509004," there are two trees in the background
"
262509005, it is going to the other side of the river
262509006," yes, the river is clear
"
262509007," blue
"
262509008," yes, it does
"
262509009," it is in the water near the buildings
"
393583000," ""stop""
"
393583001, a person would park here to wait for a bus
393583002," it is in the middle east
"
393583003," red
"
393583004," Yes, this was taken in the United States."
524656000," in the kitchen
"
524656001," yes, they are
"
524656002," yes, you can see through the cabinets
"
568040000," yes, the trunk is curled
"
568040001," a coat
"
568040002," yes, they do
"
568040003," elephants
"
568040004," yes, they are
"
568040005," Yes, they are.  The elephants are in"
568040006," two elephants
"
262514000," it is a toilet with a sink
"
262514001," yes
"
262514002," a toilet and sink
"
262514003," yes, there is running water in this toilet
"
131444000," no
"
131444001," brown
"
131444002, I like his tie.  he looks good.
43753000, it's hot.  the man is sweating.
43753001," a banana
"
43753002," He is eating a banana
"
43753003," the man is holding a banana
"
43753004," he is happy to be holding a banana
"
43753005," a banana
"
43753006," A banana
"
43753007," the man is being held by a banana
"
524665000," the dog is looking at the camera
"
524665001, it's not.  it's raining. 
524665002," a dog
"
262522000," yes, there is a storm coming
"
262522001," yes, it is tall
"
262522002," yes
"
131453000," Yes, they are called bison.  they"
131453001," Yes, all of the elephants have tusks"
131453002," the adult elephant
"
131453003," the background is very focused
"
131453004," the elephants are standing
"
262531000," the man is taking a picture
"
262531001, he is taking a picture of the skateboarder
262531002," a man on a skateboard
"
262531003,          
262531004," RED
"
262531005," Yes, I can see cars.   "
262531006," a skateboard
"
262531007," one
"
524681000," yes
"
524681001," it is in the east
"
524681002," a kite
"
524681003," the kite is flying in the wind
"
524681004," because they are fun to fly
"
524681005, there are three people on the beach flying a k
524681006," it is a dark green
"
395000," RED
"
395001," he is talking on his cell phone
"
395002," yes, he is an American
"
397000," it is a pizza with cheese and basil
"
397001," it is a pizza from italy
"
397002," pizza
"
397003," cheese, tomato, basil, and garlic
"
400000," ""dog in boat""
"
400001," a dog is in the boat
"
400002," a dog
"
400003," the dog is probably enjoying the ride
"
524694000," Yes, the giraffe is eating food
"
524694001," Yes, the giraffe is relaxing.
"
524694002," Yes, the giraffe is fully grown
"
524694003," It is in the zoo
"
524702000," all of them
"
524702001," no, they are playing a video game
"
524702002," yes
"
524702003," they are playing a video game
"
415000," he is left handed
"
415001," blue and black
"
415002," he is a tennis player
"
415003," it is the us open tennis tournament
"
546203000," it is the winter season
"
546203001," yes, it does
"
546203002," no, it's too crowded
"
131493000," there are two boats on the water
"
131493001," they are made of metal
"
131493002," it is a ferry
"
131493003,          
131493004," there are two trees in the foreground
"
131494000," black
"
131494001," yes
"
131494002," yes, they are all wearing helmets
"
131497000," yes
"
131497001," a large pillow
"
131497002," the dog is sleeping
"
428000," a tie
"
428001," no, he's just a baby
"
428002," white
"
393647000," the bus is number 48
"
393647001," ""the bullet train""
"
393647002," a bus stop sign
"
393647003," yes, it is
"
393647004," a bus
"
393647005," this is a city in the united states
"
393647006," bus route number is 48
"
262576000," a macbook pro
"
262576001," it is off
"
262576002," yes
"
262576003," blue
"
524725000," yes
"
524725001," two
"
524725002," yes, they are being used
"
73000,          
73001," it is a motorcycle
"
73002," black and white
"
73003,          
393659000," yes, the lights are on
"
393659001," two
"
393659002," two
"
131516000," yes
"
131516001," It is a stuffed animal
"
131516002," yes
"
262594000," brown
"
262594001," it is a purple motorcycle
"
262594002," ""1916""
"
524742000," blue and yellow
"
524742001," graffiti
"
524742002," it is not legal to paint on public property
"
131527000," yes, it is cooked broccoli
"
131527001,          
131527002," broccoli
"
131527003," broccoli
"
393674000," no, it is a professional baseball player
"
393674001," yes
"
393674002," baseball
"
393674003," black
"
393674004,          
393674005," yes, but it is a little blurry
"
459000," a camera
"
459001," a camera
"
459002," yes, there is a camera
"
459003," Yes, he did.
"
262605000," black
"
262605001," yes
"
262605002," a hat
"
262605003," it is a woman throwing a hat
"
262605004, the black squares are for the black and white photo
262605005," one
"
262605006," in the room with the television
"
262605007," yes, it is a bike
"
262605008," yes, there is a person in the room
"
262605009," a woman in a living room
"
262605010," none
"
262605011," yes
"
262605012," yes, it is.
"
262608000," it is a plate of food
"
262608001," this is a meal for a child
"
262608002," it is a plate of food with rice, meat"
262608003," yes, it is
"
262608004," it is a plate of rice, broccoli, and"
262608005," yes, it is a healthy dish
"
262608006," it is a dish of rice, meat, and"
262608007,          
262608008," yes, there are onions on this plate
"
262608009," white
"
262609000," yes
"
262609001," yes, they are
"
262609002," a pedestrian
"
262609003," black
"
262609004," apple
"
262609005," yes, there are people waiting to cross the street"
262609006," red
"
262609007," black
"
262609008," the arrow points to the apple store
"
262609009," yes, there are many cars parked on the street"
262609010,          
262609011," it is on the building
"
262609012," yes, there are cars on the street
"
262609013," yes, it is straight
"
393682000," a piece of cake and a fork
"
393682001," it is whipped cream
"
393682002," a piece of cake and a fork
"
393682003," it is a fork
"
131539000," Yes, they are skiing
"
131539001," they were skiing
"
131539002," yes, the wind has been blowing
"
131539003," Yes, it is the morning
"
131539004," Yes, they are using a chair lift
"
131539005,          
131539006," they are skiing
"
131539007," no clouds in the sky
"
131539008," It is winter
"
131539009," Yes, there are trees in the background
"
131539010," they are skiing
"
472000," Yes, it is.  It is a plane"
472001," no, it is uninhabited
"
472002," Yes, the blue patches are water.
"
472003," it is a small plane
"
472004," Yes, the water is rippling. "
472005," yes, it is a good day for flying
"
262617000," red
"
262617001," there are four slices of pizza
"
262617002," pizza
"
474000," a baseball glove
"
474001,          
474002," yes
"
393692000," wood
"
393692001," three
"
393692002," yes, the lamp is on
"
262626000," no, it's just a cat
"
262626001," yes
"
262626002," A cat
"
262626003," a cat
"
262626004," black
"
131556000," Yes, he is wearing goggles
"
131556001," Yes, he is using poles to balance on his"
131556002," A rail
"
131557000," no, it is still there
"
131557001," mushrooms and cheese
"
131557002," the plate is on a table
"
131557003," no
"
131557004," mushrooms, cheese, and meat
"
131557005," it is a pizza
"
131557006," yes, there are red peppers on the pizza
"
131557007," yes, it is a deep dish pizza
"
486000," yes, there are bicycles in the kitchen
"
486001," yes, the wall has been painted
"
486002," on the counter
"
486003," wood
"
524775000," a double decker bus
"
524775001," yellow and white
"
524775002, the double decker bus can hold up to 100
524775003," a double decker bus
"
524775004, the license plate is on the back of the bus
524775005," yellow and white
"
524775006," it is a double decker bus
"
524775007," very fast
"
524775008," yes, it is a city
"
488000," the batter is going to swing
"
488001," baseball
"
488002," the batter is at home plate
"
488003," the distance is about 60 feet
"
393710000," yes, there are other people in the picture
"
393710001," i think it will fly high
"
393710002," blue
"
262642000," he is eating a hot dog
"
262642001," no
"
262642002," a hot dog
"
502000," Yes, this is a black bear.
"
